kernel line : count latency dram_traffic smem_bk_conflicts smem_warp gmem_access_generated gmem_warp exposed_latency warp_divergence dsmem_latency
nocluster.1.sm_90.ptx 3120 : 8192 90112 0 8192 1024 0 0 0 0 0 
nocluster.1.sm_90.ptx 3136 : 2048 12288 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 2595 : 1 4 0 0 0 1 1 0 0 0 
nocluster.1.sm_90.ptx 2568 : 2048 12288 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 3109 : 8192 204800 0 1024 1024 0 0 0 0 0 
nocluster.1.sm_90.ptx 3148 : 3584 96640 0 112 112 0 0 0 0 0 
nocluster.1.sm_90.ptx 2607 : 2048 20256 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 2580 : 4096 24576 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 3121 : 8192 73728 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 3137 : 2048 1376 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 2596 : 1 4 0 0 0 1 1 0 0 0 
nocluster.1.sm_90.ptx 2569 : 2048 12288 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 3110 : 8192 73728 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 4071 : 512 4608 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 2989 : 624 1872 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 3149 : 3584 21504 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 2608 : 2048 16128 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 2581 : 4096 24320 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 3122 : 8192 81920 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 2724 : 4096 24576 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 2597 : 1 4 0 0 0 1 1 0 0 0 
nocluster.1.sm_90.ptx 2570 : 2048 12288 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 3111 : 8192 262144 0 8192 1024 0 0 0 0 0 
nocluster.1.sm_90.ptx 4072 : 512 4608 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 2990 : 624 157872 0 0 0 624 624 0 0 0 
nocluster.1.sm_90.ptx 3150 : 3584 32256 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 2609 : 2048 18880 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 2582 : 4096 36864 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 3123 : 8192 49152 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 2725 : 4096 24576 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 3139 : 1792 0 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 2598 : 1 4 0 0 0 1 1 0 0 0 
nocluster.1.sm_90.ptx 2571 : 2048 19200 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 3112 : 8192 262144 0 1024 1024 0 0 0 0 0 
nocluster.1.sm_90.ptx 2726 : 4096 20410 0 0 0 0 0 0 14 0 
nocluster.1.sm_90.ptx 2599 : 1 4 0 0 0 1 1 0 0 0 
nocluster.1.sm_90.ptx 2572 : 2048 14336 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 3113 : 8192 73728 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 3141 : 1792 10752 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 2600 : 1 4 0 0 0 1 1 0 0 0 
nocluster.1.sm_90.ptx 2573 : 2048 13312 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 3114 : 8192 204800 0 1024 1024 0 0 0 0 0 
nocluster.1.sm_90.ptx 2728 : 14 5489 32 0 0 14 14 0 0 0 
nocluster.1.sm_90.ptx 3142 : 1792 10752 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 2601 : 1 4 0 0 0 1 1 0 0 0 
nocluster.1.sm_90.ptx 2574 : 2048 0 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 3115 : 8192 73728 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 4352 : 256 1312 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 2729 : 14 84 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 3143 : 1792 10752 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 2602 : 1 4 0 0 0 1 1 0 0 0 
nocluster.1.sm_90.ptx 3116 : 8192 204800 0 1024 1024 0 0 0 0 0 
nocluster.1.sm_90.ptx 4073 : 512 4672 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 2991 : 624 3744 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 3151 : 3584 21504 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 2610 : 2048 19456 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 2583 : 4096 28416 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 3124 : 8192 40320 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 3773 : 512 5024 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 2691 : 4096 102496 0 128 128 0 0 0 0 0 
nocluster.1.sm_90.ptx 3774 : 512 3616 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 2692 : 4096 36864 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 3775 : 512 4608 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 2693 : 4096 36896 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 3776 : 512 4640 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 2694 : 4096 16512 0 0 0 512 128 0 0 0 
nocluster.1.sm_90.ptx 3777 : 512 4640 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 2695 : 4096 36864 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 3778 : 512 4640 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 2696 : 4096 24704 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 3779 : 512 2048 0 0 0 64 16 0 0 0 
nocluster.1.sm_90.ptx 2697 : 4096 20384 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 3781 : 512 3072 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 2699 : 512 3136 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 2702 : 4096 25184 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 3785 : 256 1280 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 2703 : 4096 37088 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 3786 : 256 1275 0 0 0 0 0 0 1 0 
nocluster.1.sm_90.ptx 2704 : 4096 102592 0 128 128 0 0 0 0 0 
nocluster.1.sm_90.ptx 2705 : 4096 36864 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 3788 : 1 9 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 2706 : 4096 37120 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 3789 : 1 253 0 0 0 1 1 0 0 0 
nocluster.1.sm_90.ptx 2707 : 4096 16544 0 0 0 512 128 0 0 0 
nocluster.1.sm_90.ptx 3790 : 1 6 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 2708 : 4096 36864 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 3791 : 1 5 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 2709 : 4096 24864 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 2710 : 4096 19072 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 2713 : 512 1600 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 2719 : 2 10 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 2720 : 2 8 0 0 0 2 2 0 0 0 
nocluster.1.sm_90.ptx 2721 : 2 8 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 4078 : 512 1344 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 2996 : 4096 24576 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 2997 : 4096 24576 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 2998 : 4096 2560 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 3030 : 4096 24640 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 4654 : 512 4608 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 3031 : 4096 24640 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 4655 : 512 4704 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 3032 : 4096 20352 0 0 0 0 0 0 16 0 
nocluster.1.sm_90.ptx 4657 : 512 3072 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 3034 : 128 768 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 4660 : 512 3072 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 3037 : 128 768 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 4661 : 512 5024 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 3038 : 128 768 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 4662 : 512 3616 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 3039 : 128 1152 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 4663 : 512 4608 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 3040 : 128 896 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 4664 : 512 4608 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 3041 : 128 1280 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 4665 : 512 4672 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 3042 : 128 640 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 4668 : 512 4608 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 3045 : 8192 73728 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 4669 : 512 3072 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 3046 : 8192 262144 0 8192 1024 0 0 0 0 0 
nocluster.1.sm_90.ptx 4670 : 512 1344 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 3047 : 8192 73728 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 4082 : 256 1275 0 0 0 0 0 0 1 0 
nocluster.1.sm_90.ptx 3000 : 3584 21504 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 4085 : 1 254 0 0 0 1 1 0 0 0 
nocluster.1.sm_90.ptx 3003 : 28672 258464 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 3048 : 8192 204800 0 1024 1024 0 0 0 0 0 
nocluster.1.sm_90.ptx 3049 : 8192 262144 0 8192 1024 0 0 0 0 0 
nocluster.1.sm_90.ptx 4086 : 1 6 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 3004 : 28672 258272 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 4087 : 1 5 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 3005 : 28672 8815616 0 0 0 3584 896 0 0 0 
nocluster.1.sm_90.ptx 3006 : 28672 172480 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 3007 : 28672 172928 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 3008 : 28672 258560 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 4673 : 256 1344 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 3050 : 8192 73728 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 4674 : 256 1275 0 0 0 0 0 0 1 0 
nocluster.1.sm_90.ptx 3051 : 8192 204800 0 1024 1024 0 0 0 0 0 
nocluster.1.sm_90.ptx 3052 : 8192 73728 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 4676 : 1 9 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 3053 : 8192 204800 0 1024 1024 0 0 0 0 0 
nocluster.1.sm_90.ptx 4677 : 1 254 0 0 0 1 1 0 0 0 
nocluster.1.sm_90.ptx 3054 : 8192 73728 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 4678 : 1 6 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 3055 : 8192 204800 0 1024 1024 0 0 0 0 0 
nocluster.1.sm_90.ptx 4679 : 1 5 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 3056 : 8192 73728 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 3057 : 8192 262144 0 8192 1024 0 0 0 0 0 
nocluster.1.sm_90.ptx 3058 : 8192 262144 0 1024 1024 0 0 0 0 0 
nocluster.1.sm_90.ptx 3059 : 8192 73728 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 3060 : 8192 204800 0 1024 1024 0 0 0 0 0 
nocluster.1.sm_90.ptx 3061 : 8192 73728 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 3062 : 8192 204800 0 1024 1024 0 0 0 0 0 
nocluster.1.sm_90.ptx 3063 : 8192 73728 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 3064 : 8192 204800 0 1024 1024 0 0 0 0 0 
nocluster.1.sm_90.ptx 3065 : 8192 73728 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 3009 : 28672 115232 0 896 896 0 0 0 0 0 
nocluster.1.sm_90.ptx 3010 : 28672 258048 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 3011 : 28672 172608 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 3012 : 28672 130464 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 5253 : 512 4608 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 3089 : 8192 204800 0 1024 1024 0 0 0 0 0 
nocluster.1.sm_90.ptx 5256 : 512 4608 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 3092 : 8192 73728 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 5257 : 512 2048 0 0 0 64 16 0 0 0 
nocluster.1.sm_90.ptx 2552 : 2048 20992 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 3093 : 8192 262144 0 8192 1024 0 0 0 0 0 
nocluster.1.sm_90.ptx 5266 : 2048 10464 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 2561 : 2048 34304 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 3102 : 8192 262144 0 8192 1024 0 0 0 0 0 
nocluster.1.sm_90.ptx 2562 : 2048 32768 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 3103 : 8192 262144 0 1024 1024 0 0 0 0 0 
nocluster.1.sm_90.ptx 2566 : 2048 12288 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 3107 : 8192 204800 0 1024 1024 0 0 0 0 0 
nocluster.1.sm_90.ptx 2576 : 2048 10496 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 3117 : 8192 73728 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 2577 : 2048 12288 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 3118 : 8192 204800 0 1024 1024 0 0 0 0 0 
nocluster.1.sm_90.ptx 3014 : 3584 0 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 3016 : 3584 21632 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 3019 : 28672 258176 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 3020 : 28672 258336 0 0 0 0 0 0 0 0 
